generation idgenome noveltyfit locofit finalfit balfit novlfit penfit idparent1 idparent2 
6 347 0.49982 0.000559214 0.000559214 0.988563 0 0 36 265 
6 348 8.06405e-09 0.00545727 0.00545727 0.621533 0 0 252 289 
6 349 0 0.00837271 0.00837271 0.571872 0 0 269 255 
7 215 0.14756 0.00184118 0.00184118 0.9391 0 0 176 88 
7 219 0.184255 0.00217214 0.00217214 0.996501 0 0 158 106 
7 344 0.226316 0.0146468 0.0146468 0.933936 0 0 255 259 
7 237 0.215177 0.00457871 0.00457871 0.940691 0 0 102 106 
7 253 0.131256 0.017404 0.017404 0.929121 0 0 211 37 
7 286 0.0278209 0.0272443 0.0272443 0.712927 0 0 90 166 
7 140 0.192451 0.00162384 0.00162384 0.996816 0 0 72 31 
7 255 0.112379 0.0120377 0.0120377 0.553484 0 0 198 166 
7 294 0 0.00425846 0.00425846 0.953729 0 0 129 40 
7 71 0.309243 0.0011164 0.0011164 0.993124 0 0 N N 
7 222 0 0.00802928 0.00802928 0.82567 0 0 90 88 
7 310 0 0.00620022 0.00620022 0.649194 0 0 212 269 
7 322 0.178759 0.000585038 0.000585038 0.966747 0 0 211 291 
7 332 0.295884 0.0157573 0.0157573 0.940076 0 0 238 127 
7 202 0 0.00669698 0.00669698 0.96344 0 0 17 145 
7 327 0.171485 0.00379508 0.00379508 0.988221 0 0 273 231 
7 227 0.0886228 0.00590951 0.00590951 0.837032 0 0 0 114 
7 19 0 0.000621019 0.000621019 0.982392 0 0 N N 
7 36 0.0404722 0.00429083 0.00429083 0.973686 0 0 N N 
7 300 0.116698 0.0154301 0.0154301 0.935933 0 0 206 116 
7 127 0 0.00538579 0.00538579 0.742557 0 0 62 95 
7 333 0.128596 0.0100482 0.0100482 0.942581 0 0 22 55 
7 307 0.0510098 0.00722014 0.00722014 0.617947 0 0 289 204 
7 289 0 0.00659588 0.00659588 0.617261 0 0 222 106 
7 160 3.33348e-07 0.0186644 0.0186644 0.776479 0 0 129 140 
7 116 0.0767398 0.0158637 0.0158637 0.933236 0 0 55 37 
7 252 0.238987 0.00710419 0.00710419 0.603215 0 0 162 179 
7 305 0.180901 0.00649582 0.00649582 0.949361 0 0 222 129 
7 254 0.26656 0.00345868 0.00345868 0.915522 0 0 71 22 
7 349 0 0.00837271 0.00837271 0.571872 0 0 269 255 
7 348 8.06405e-09 0.00545727 0.00545727 0.621533 0 0 252 289 
7 298 0.0896158 0.00147028 0.00147028 0.943455 0 0 46 129 
7 334 0.175074 0.0175063 0.0175063 0.875081 0 0 291 179 
7 340 0.0928978 0.00407341 0.00407341 0.993929 0 0 247 111 
7 266 0.052811 0.00245977 0.00245977 0.996544 0 0 227 44 
7 55 0.030692 0.00292614 0.00292614 0.995938 0 0 N N 
7 293 0 0.0093279 0.0093279 0.775011 0 0 65 211 
7 238 0.0494874 0.0182135 0.0182135 0.927281 0 0 116 173 
7 336 0.0896158 0.00114875 0.00114875 0.969139 0 0 168 277 
7 316 3.33361e-07 0.00644679 0.00644679 0.864114 0 0 62 135 
7 338 0 0.0095932 0.0095932 0.917767 0 0 291 298 
7 345 0 0.00473086 0.00473086 0.713494 0 0 2 173 
7 328 0 0.00798128 0.00798128 0.969467 0 0 204 216 
7 179 0.270126 0.00347534 0.00347534 0.932171 0 0 123 129 
7 189 4.29153e-09 0.00434774 0.00434774 0.981319 0 0 69 26 
7 123 0.205402 0.00239474 0.00239474 0.973245 0 0 90 98 
7 231 0 0.00756838 0.00756838 0.742621 0 0 141 135 
7 164 0.174628 0.00561118 0.00561118 0.993423 0 0 17 79 
7 163 0.340188 0.00116019 0.00116019 0.985947 0 0 5 146 
7 315 0 0.00640848 0.00640848 0.733664 0 0 173 280 
7 269 0 0.00891135 0.00891135 0.59938 0 0 210 138 
7 323 0.121107 0.00939319 0.00939319 0.968256 0 0 173 166 
7 22 0.192451 0.00776134 0.00776134 0.946029 0 0 N N 
7 319 0 0.00487111 0.00487111 0.935432 0 0 216 211 
7 26 0.155306 0.00157484 0.00157484 0.982559 0 0 N N 
7 306 0 0.00828035 0.00828035 0.915285 0 0 211 111 
7 216 4.29153e-09 0.00412539 0.00412539 0.977457 0 0 134 54 
7 166 0 0.00512025 0.00512025 0.945896 0 0 129 115 
7 326 0.282583 0.00118275 0.00118275 0.959067 0 0 166 123 
7 135 0 0.00275917 0.00275917 0.987237 0 0 53 19 
7 339 0 0.00528574 0.00528574 0.975262 0 0 19 227 
7 277 0.178759 0.00364363 0.00364363 0.969295 0 0 130 223 
7 296 0.205402 0.0025427 0.0025427 0.969402 0 0 127 220 
7 272 0 0.00509993 0.00509993 0.995275 0 0 170 62 
7 145 3.33361e-07 0.00128022 0.00128022 0.98539 0 0 80 54 
7 204 0.0848057 0.00999189 0.00999189 0.819317 0 0 58 164 
7 129 0.131256 0.0245067 0.0245067 0.818165 0 0 62 42 
7 288 0 0.00571588 0.00571588 0.728084 0 0 54 19 
7 317 0 0.00288411 0.00288411 0.972713 0 0 140 54 
7 302 0.106164 0.00900152 0.00900152 0.959234 0 0 247 37 
7 211 0 0.00531818 0.00531818 0.77118 0 0 54 17 
7 342 0.20179 0.00299325 0.00299325 0.919885 0 0 286 129 
7 111 3.15905e-09 0.0088715 0.0088715 0.69328 0 0 69 81 
7 313 0 0 0 0 0 0 293 284 
7 62 0 0.00530946 0.00530946 0.70572 0 0 N N 
7 15 0 0.00236248 0.00236248 0.953851 0 0 N N 
7 280 0 0.00387954 0.00387954 0.996366 0 0 81 225 
7 168 0 0.00092406 0.00092406 0.955022 0 0 74 56 
7 291 0 0.00968006 0.00968006 0.920892 0 0 206 220 
7 325 0.142857 0.000788579 0.000788579 0.949785 0 0 269 215 
7 37 0.0523832 0.00972161 0.00972161 0.554759 0 0 N N 
7 247 1.43708e-07 0.00939386 0.00939386 0.996339 0 0 131 22 
7 303 0.0128062 0.00680332 0.00680332 0.81593 0 0 293 36 
7 206 0 0.00368095 0.00368095 0.992672 0 0 37 130 
7 273 0.107964 0.00314796 0.00314796 0.956961 0 0 54 127 
7 235 0.0943451 0.00393838 0.00393838 0.985415 0 0 22 189 
7 212 6.06915e-09 0.00363584 0.00363584 0.94291 0 0 116 30 
7 218 0 0.00498367 0.00498367 0.947218 0 0 62 166 
7 347 0.49982 0.000559214 0.000559214 0.988563 0 0 36 265 
7 54 3.33361e-07 0.00378818 0.00378818 0.970925 0 0 N N 
7 69 0 0.012282 0.012282 0.745934 0 0 N N 
7 81 2.45756e-08 0.00081512 0.00081512 0.984244 0 0 N N 
7 161 0 0.00168997 0.00168997 0.994638 0 0 31 106 
7 271 0 0.00709768 0.00709768 0.738082 0 0 162 231 
7 331 0 0.00525057 0.00525057 0.94074 0 0 203 218 
7 285 0.0985283 0.00188831 0.00188831 0.962584 0 0 48 216 
7 329 0.166666 0.00401429 0.00401429 0.986922 0 0 129 189 
7 241 0.280003 0.00427826 0.00427826 0.942069 0 0 27 112 
7 284 2.45756e-08 0.00116318 0.00116318 0.981624 0 0 58 110 
7 265 0 0.00326703 0.00326703 0.882626 0 0 17 198 
7 350 0.0305614 0.0130984 0.0130984 0.748274 0 0 69 116 
7 351 0.253306 0.0105411 0.0105411 0.931467 0 0 300 166 
7 352 2.23736e-09 0.0045714 0.0045714 0.72326 0 0 305 253 
7 353 0.286157 0.000473589 0.000473589 0.992905 0 0 327 307 
7 354 0 0.0112265 0.0112265 0.926282 0 0 37 289 
7 355 0.257876 0.00250351 0.00250351 0.996159 0 0 329 333 
7 356 0.0985283 0.00677294 0.00677294 0.929922 0 0 202 332 
7 357 0.184255 0.00117574 0.00117574 0.987879 0 0 289 302 
7 358 0.1 0.000292696 0.000292696 0.963803 0 0 322 342 
7 359 0 0.00410595 0.00410595 0.94232 0 0 212 271 
7 360 0.0224722 0.00469336 0.00469336 0.913069 0 0 237 305 
7 361 0.260434 0.00380719 0.00380719 0.910062 0 0 204 166 
7 362 0 0.00480103 0.00480103 0.981041 0 0 111 189 
7 363 0.0602163 0.0047199 0.0047199 0.994217 0 0 216 219 
7 364 0.0414367 0.0026384 0.0026384 0.692725 0 0 300 334 
7 365 0.448674 0.00641138 0.00641138 0.693647 0 0 305 303 
7 366 0 0.00807805 0.00807805 0.736137 0 0 62 231 
7 367 0.168722 0.00233334 0.00233334 0.855104 0 0 333 349 
7 368 0 0 0 0 0 0 247 284 
7 369 0.0996745 0.00348002 0.00348002 0.933818 0 0 302 252 
7 370 0.243505 0.00903138 0.00903138 0.917854 0 0 291 300 
7 371 1.43708e-07 0.00780291 0.00780291 0.996263 0 0 319 247 
7 372 0.107964 0.0120689 0.0120689 0.884223 0 0 305 284 
7 373 0.106164 0.00568929 0.00568929 0.969012 0 0 247 271 
7 374 0.11095 0.0123691 0.0123691 0.605333 0 0 334 22 
7 375 0.0182209 0.0109273 0.0109273 0.678457 0 0 319 323 
7 376 0.128596 0.00104562 0.00104562 0.970319 0 0 160 291 
7 377 0 0.00190615 0.00190615 0.94095 0 0 334 222 
7 378 0.0974115 1.76427e-06 1.76427e-06 0.999908 0 0 127 334 
7 379 0.11095 0.0116956 0.0116956 0.930261 0 0 253 332 
7 380 0 0.00405663 0.00405663 0.644789 0 0 316 269 
7 381 0 0.00327929 0.00327929 0.977405 0 0 327 216 
7 382 0 0.0172714 0.0172714 0.777374 0 0 160 303 
7 383 0.116698 0.00572211 0.00572211 0.954558 0 0 36 306 
7 384 0.153473 0.00132027 0.00132027 0.986223 0 0 319 333 
7 385 0.0494874 0.0161098 0.0161098 0.922234 0 0 238 332 
7 386 0 0.0065876 0.0065876 0.967113 0 0 241 252 
7 387 0.0100499 0.0209983 0.0209983 0.678805 0 0 291 305 
7 388 0.187691 0.00301552 0.00301552 0.996338 0 0 111 333 
7 389 0 0.00283548 0.00283548 0.994943 0 0 219 211 
7 390 0.0278209 0.000579357 0.000579357 0.830921 0 0 204 286 
7 391 0.0839047 0.0008272 0.0008272 0.91954 0 0 227 218 
7 392 0.0928978 0.00154854 0.00154854 0.757074 0 0 111 160 
7 393 0 0.00381065 0.00381065 0.63092 0 0 349 269 
7 394 0 0.00546724 0.00546724 0.993921 0 0 266 37 
7 395 0.240211 0.00290262 0.00290262 0.946998 0 0 247 286 
7 396 0.0404722 0.00167595 0.00167595 0.726894 0 0 310 241 
7 397 0 0.00516072 0.00516072 0.994405 0 0 247 288 
7 398 0 0.00412651 0.00412651 0.947737 0 0 339 310 
7 399 0.0753392 0.00101539 0.00101539 0.945339 0 0 252 265 
